geometry/coordinates/0,geometry/coordinates/1,geometry/type,properties/DatasetId,properties/VersionNumber,properties/ReleaseNumber,properties/RowId,properties/Attributes/global_id,properties/Attributes/RegisterID,properties/Attributes/Id,properties/Attributes/ObjectName,properties/Attributes/ObjectShortName,properties/Attributes/FacilityType,properties/Attributes/SportZoneName,properties/Attributes/SportZoneType,properties/Attributes/PropertyType,properties/Attributes/DepartamentalAffiliationType,properties/Attributes/DepartamentalAffiliation,properties/Attributes/AdmArea,properties/Attributes/District,properties/Attributes/Address,properties/Attributes/Email,properties/Attributes/WebSite,properties/Attributes/HelpPhone,properties/Attributes/HelpPhoneExtension,properties/Attributes/ObjectOperOrgName,properties/Attributes/ObjectOperOrgOgrn,properties/Attributes/ObjectOperOrgPhone,properties/Attributes/ObjectOperOrgPhoneExtension,properties/Attributes/ObjectOperOrgEmail,properties/Attributes/ObjectWorkingHours/0/global_id,properties/Attributes/ObjectWorkingHours/0/DayOfWeek,properties/Attributes/ObjectWorkingHours/0/Hours,properties/Attributes/ObjectWorkingHours/1/global_id,properties/Attributes/ObjectWorkingHours/1/DayOfWeek,properties/Attributes/ObjectWorkingHours/1/Hours,properties/Attributes/ObjectWorkingHours/2/global_id,properties/Attributes/ObjectWorkingHours/2/DayOfWeek,properties/Attributes/ObjectWorkingHours/2/Hours,properties/Attributes/ObjectWorkingHours/3/global_id,properties/Attributes/ObjectWorkingHours/3/DayOfWeek,properties/Attributes/ObjectWorkingHours/3/Hours,properties/Attributes/ObjectWorkingHours/4/global_id,properties/Attributes/ObjectWorkingHours/4/DayOfWeek,properties/Attributes/ObjectWorkingHours/4/Hours,properties/Attributes/ObjectWorkingHours/5/global_id,properties/Attributes/ObjectWorkingHours/5/DayOfWeek,properties/Attributes/ObjectWorkingHours/5/Hours,properties/Attributes/ObjectWorkingHours/6/global_id,properties/Attributes/ObjectWorkingHours/6/DayOfWeek,properties/Attributes/ObjectWorkingHours/6/Hours,properties/Attributes/ObjectClarificationOfWorkingHours,properties/Attributes/ObjectHasEquipmentRental,properties/Attributes/ObjectEquipmentRentalComments,properties/Attributes/ObjectHasTechService,properties/Attributes/ObjectTechServiceComments,properties/Attributes/ObjectHasDressingRoom,properties/Attributes/ObjectHasEatery,properties/Attributes/ObjectHasToilet,properties/Attributes/ObjectHasWifi,properties/Attributes/ObjectHasCashMachine,properties/Attributes/ObjectHasFirstAidPost,properties/Attributes/ObjectHasMusic,properties/Attributes/SportZoneLongitudeWGS84,properties/Attributes/SportZoneLatitudeWGS84,properties/Attributes/SportZoneUsagePeriodFrom,properties/Attributes/SportZoneUsagePeriodTo,properties/Attributes/SportZoneWorkingHours/0/global_id,properties/Attributes/SportZoneWorkingHours/0/DayOfWeek,properties/Attributes/SportZoneWorkingHours/0/Hours,properties/Attributes/SportZoneWorkingHours/1/global_id,properties/Attributes/SportZoneWorkingHours/1/DayOfWeek,properties/Attributes/SportZoneWorkingHours/1/Hours,properties/Attributes/SportZoneWorkingHours/2/global_id,properties/Attributes/SportZoneWorkingHours/2/DayOfWeek,properties/Attributes/SportZoneWorkingHours/2/Hours,properties/Attributes/SportZoneWorkingHours/3/global_id,properties/Attributes/SportZoneWorkingHours/3/DayOfWeek,properties/Attributes/SportZoneWorkingHours/3/Hours,properties/Attributes/SportZoneWorkingHours/4/global_id,properties/Attributes/SportZoneWorkingHours/4/DayOfWeek,properties/Attributes/SportZoneWorkingHours/4/Hours,properties/Attributes/SportZoneWorkingHours/5/global_id,properties/Attributes/SportZoneWorkingHours/5/DayOfWeek,properties/Attributes/SportZoneWorkingHours/5/Hours,properties/Attributes/SportZoneWorkingHours/6/global_id,properties/Attributes/SportZoneWorkingHours/6/DayOfWeek,properties/Attributes/SportZoneWorkingHours/6/Hours,properties/Attributes/SportZoneClarificationOfWorkingHours,properties/Attributes/SportZoneStatus,properties/Attributes/SportZoneArea,properties/Attributes/SportZoneLength,properties/Attributes/SportZoneWidth,properties/Attributes/SportZoneHasTribunes,properties/Attributes/SportZoneLighting,properties/Attributes/SportZoneSurfaceType,properties/Attributes/SportZonePaid,properties/Attributes/SportZonePaidComments,properties/Attributes/SportZoneHasMusic,properties/Attributes/SportZoneDisabilityFriendly,properties/Attributes/SportZoneEquipmentComments,properties/Attributes/Dataset,properties/Attributes/geoData/type,properties/Attributes/geoData/coordinates/0,properties/Attributes/geoData/coordinates/1,type,properties/Attributes/Photo/0
37.804916336846,55.766685393424,Point,1251,4,1,136a96bc-17d7-4c34-96b6-08b3d433af29,38647647,1020820,108695,Природно-исторический парк «Измайлово»,ПИП «Измайлово»,парк (озелененная городская территория),универсальная спортивная площадка №13,универсальная спортивная площадка,государственная региональная,региональная,Департамент природопользования и охраны окружающей среды города Москвы,Восточный административный округ,район Измайлово,"Измайловский проспект, владение 54",ooptvao@gmail.com,mosecovao.info,(499) 367-89-18,,ГПБУ «Мосприрода»,1047796250710,,,,585874,понедельник,08:00-22:00,585875,вторник,08:00-22:00,585876,среда,08:00-22:00,585877,четверг,08:00-22:00,585878,пятница,08:00-22:00,585879,суббота,08:00-22:00,585880,воскресенье,08:00-22:00,,да,,нет,,нет,нет,нет,нет,нет,нет,нет,37.804916336765565,55.76668539345841,01.09,31.08,586317,понедельник,08:00-22:00,586318,вторник,08:00-22:00,586319,среда,08:00-22:00,586320,четверг,08:00-22:00,586321,пятница,08:00-22:00,586322,суббота,08:00-22:00,586323,воскресенье,08:00-22:00,,функционирует,150,15,10,,без дополнительного освещения,грунтовое покрытие,,,нет,не приспособлен,,Площадки спортивные универсальные в парках,Point,37.804916336846,55.766685393424,Feature,
37.806550949964,55.785510999545,Point,1251,4,1,dfeca860-6b5f-4c9f-a0fe-2532822f0b6c,38647648,1020821,108695,Природно-исторический парк «Измайлово»,ПИП «Измайлово»,парк (озелененная городская территория),универсальная спортивная площадка №14,универсальная спортивная площадка,государственная региональная,региональная,Департамент природопользования и охраны окружающей среды города Москвы,Восточный административный округ,район Измайлово,"Измайловский проспект, владение 54",ooptvao@gmail.com,mosecovao.info,(499) 367-89-18,,ГПБУ «Мосприрода»,1047796250710,,,,585881,понедельник,08:00-22:00,585882,вторник,08:00-22:00,585883,среда,08:00-22:00,585884,четверг,08:00-22:00,585885,пятница,08:00-22:00,585886,суббота,08:00-22:00,585887,воскресенье,08:00-22:00,,да,,нет,,нет,нет,нет,нет,нет,нет,нет,37.806550949711244,55.78551099950963,01.09,31.08,586324,понедельник,08:00-22:00,586325,вторник,08:00-22:00,586326,среда,08:00-22:00,586327,четверг,08:00-22:00,586328,пятница,08:00-22:00,586329,суббота,08:00-22:00,586330,воскресенье,08:00-22:00,,функционирует,120,12,10,,без дополнительного освещения,грунтовое покрытие,,,нет,не приспособлен,,Площадки спортивные универсальные в парках,Point,37.806550949964,55.785510999545,Feature,
37.774058144129,55.7753624874,Point,1251,4,1,96197e55-3ce4-45c2-9e11-bb56476a0850,38647649,1020822,108695,Природно-исторический парк «Измайлово»,ПИП «Измайлово»,парк (озелененная городская территория),универсальная спортивная площадка №15,универсальная спортивная площадка,государственная региональная,региональная,Департамент природопользования и охраны окружающей среды города Москвы,Восточный административный округ,район Измайлово,"Измайловский проспект, владение 54",ooptvao@gmail.com,mosecovao.info,(499) 367-89-18,,ГПБУ «Мосприрода»,1047796250710,,,,585888,понедельник,08:00-22:00,585889,вторник,08:00-22:00,585890,среда,08:00-22:00,585891,четверг,08:00-22:00,585892,пятница,08:00-22:00,585893,суббота,08:00-22:00,585894,воскресенье,08:00-22:00,,да,,нет,,нет,нет,нет,нет,нет,нет,нет,37.77405814394621,55.77536248762698,01.09,31.08,586331,понедельник,08:00-22:00,586332,вторник,08:00-22:00,586333,среда,08:00-22:00,586334,четверг,08:00-22:00,586335,пятница,08:00-22:00,586336,суббота,08:00-22:00,586337,воскресенье,08:00-22:00,,функционирует,170,17,10,,без дополнительного освещения,грунтовое покрытие,,,нет,не приспособлен,,Площадки спортивные универсальные в парках,Point,37.774058144129,55.7753624874,Feature,
37.667974220139,55.611374909862,Point,1251,4,1,67c02f57-7bca-401e-9b2b-b7215bdbe6c3,38692366,1021390,107524,"Государственное бюджетное учреждение культуры города Москвы «Государственный историко-архитектурный, художественный и ландшафтный музей-заповедник «Царицыно»",Музей-заповедник «Царицыно»,парк (озелененная городская территория),универсальная спортивная площадка №3,универсальная спортивная площадка,государственная региональная,региональная,Департамент культуры города Москвы,Южный административный округ,район Орехово-Борисово Северное,"Дольская улица, дом 1",gmz@tsaritsyno.net,www.tsaritsyno.net,(495) 321-63-66,,,,,,,595254,понедельник,06:00-23:00,595255,вторник,06:00-23:00,595256,среда,06:00-23:00,595257,четверг,06:00-23:00,595258,пятница,06:00-23:00,595259,суббота,06:00-23:00,595260,воскресенье,06:00-23:00,,нет,,нет,,нет,нет,нет,нет,нет,нет,нет,37.66797422038516,55.6113749101042,01.01,31.12,595697,понедельник,09:00-21:00,595698,вторник,09:00-21:00,595699,среда,09:00-21:00,595700,четверг,09:00-21:00,595701,пятница,09:00-21:00,595702,суббота,09:00-21:00,595703,воскресенье,09:00-21:00,,функционирует,250,10,25,,без дополнительного освещения,"асфальтовое, бетонное покрытие",,,нет,не приспособлен,,Площадки спортивные универсальные в парках,Point,37.667974220139,55.611374909862,Feature,
37.668118578507,55.611291169656,Point,1251,4,1,b758f6ce-b1af-42c4-b7a9-38abdd8305a0,38692376,1021391,107524,"Государственное бюджетное учреждение культуры города Москвы «Государственный историко-архитектурный, художественный и ландшафтный музей-заповедник «Царицыно»",Музей-заповедник «Царицыно»,парк (озелененная городская территория),универсальная спортивная площадка №4,универсальная спортивная площадка,государственная региональная,региональная,Департамент культуры города Москвы,Южный административный округ,район Орехово-Борисово Северное,"Дольская улица, дом 1",gmz@tsaritsyno.net,www.tsaritsyno.net,(495) 321-63-66,,,,,,,595261,понедельник,06:00-23:00,595262,вторник,06:00-23:00,595263,среда,06:00-23:00,595264,четверг,06:00-23:00,595265,пятница,06:00-23:00,595266,суббота,06:00-23:00,595267,воскресенье,06:00-23:00,,нет,,нет,,нет,нет,нет,нет,нет,нет,нет,37.668118578143556,55.611291169679504,01.01,31.12,595704,понедельник,09:00-23:00,595705,вторник,09:00-23:00,595706,среда,09:00-23:00,595707,четверг,09:00-23:00,595708,пятница,09:00-23:00,595709,суббота,09:00-23:00,595710,воскресенье,09:00-23:00,,функционирует,450,30,15,,без дополнительного освещения,"асфальтовое, бетонное покрытие",,,нет,не приспособлен,,Площадки спортивные универсальные в парках,Point,37.668118578507,55.611291169656,Feature,
37.613444619287,55.834870392665,Point,1251,4,1,5bfa5337-0ba9-4e96-965b-cf0384eb3f8d,38692422,1021403,108542,Выставка достижений народного хозяйства,ВДНХ,парк (озелененная городская территория),"универсальная спортивная площадка, мини-футбол, возле Мичуринского сада",универсальная спортивная площадка,частная,отсутствует,,Северо-Восточный административный округ,Останкинский район,"проспект Мира, дом 119, строение 6",info@vvcentre.ru,vdnh.ru,(495) 748-35-00,,Открытое акционерное общество «Выставка достижений народного хозяйства»,1027700008874,,,,595282,понедельник,09:00-23:00,595283,вторник,09:00-23:00,595284,среда,09:00-23:00,595285,четверг,09:00-23:00,595286,пятница,09:00-23:00,595287,суббота,09:00-23:00,595288,воскресенье,09:00-23:00,,да,,да,,да,да,да,да,да,да,да,37.61344461913507,55.834870392653116,01.09,31.08,595725,понедельник,08:00-23:00,595726,вторник,08:00-23:00,595727,среда,08:00-23:00,595728,четверг,08:00-23:00,595729,пятница,08:00-23:00,595730,суббота,08:00-23:00,595731,воскресенье,08:00-23:00,,функционирует,800,40,20,,смешанное освещение,специальное покрытие,,,нет,частично приспособлен,,Площадки спортивные универсальные в парках,Point,37.613444619287,55.834870392665,Feature,
37.614574139365,55.834650748823,Point,1251,4,1,28ddcb87-d648-4da9-a046-94b226caa552,38692432,1021406,108542,Выставка достижений народного хозяйства,ВДНХ,парк (озелененная городская территория),"универсальная спортивная площадка №1, «волейбольно-баскетбольная», рядом с Мичуринским садом",универсальная спортивная площадка,частная,отсутствует,,Северо-Восточный административный округ,Останкинский район,"проспект Мира, дом 119, строение 6",info@vvcentre.ru,vdnh.ru,(495) 748-35-00,,Открытое акционерное общество «Выставка достижений народного хозяйства»,1027700008874,,,,595289,понедельник,09:00-23:00,595290,вторник,09:00-23:00,595291,среда,09:00-23:00,595292,четверг,09:00-23:00,595293,пятница,09:00-23:00,595294,суббота,09:00-23:00,595295,воскресенье,09:00-23:00,,да,,да,,да,да,да,да,да,да,да,37.61457413926483,55.834650748757355,01.09,31.08,595732,понедельник,08:00-23:00,595733,вторник,08:00-23:00,595734,среда,08:00-23:00,595735,четверг,08:00-23:00,595736,пятница,08:00-23:00,595737,суббота,08:00-23:00,595738,воскресенье,08:00-23:00,,функционирует,540,30,18,,смешанное освещение,заливное покрытие,,,нет,частично приспособлен,,Площадки спортивные универсальные в парках,Point,37.614574139365,55.834650748823,Feature,
37.615178231241,55.834658905738,Point,1251,4,1,56bec8a9-1cdf-4b82-989d-81dad98cb8f6,38692442,1021407,108542,Выставка достижений народного хозяйства,ВДНХ,парк (озелененная городская территория),"универсальная спортивная площадка №2, «волейбольно-баскетбольная», рядом с Мичуринским садом",универсальная спортивная площадка,частная,отсутствует,,Северо-Восточный административный округ,Останкинский район,"проспект Мира, дом 119, строение 6",info@vvcentre.ru,vdnh.ru,(495) 748-35-00,,Открытое акционерное общество «Выставка достижений народного хозяйства»,1027700008874,,,,595296,понедельник,09:00-23:00,595297,вторник,09:00-23:00,595298,среда,09:00-23:00,595299,четверг,09:00-23:00,595300,пятница,09:00-23:00,595301,суббота,09:00-23:00,595302,воскресенье,09:00-23:00,,да,,да,,да,да,да,да,да,да,да,37.61517823146229,55.83465890572684,01.09,31.08,595739,понедельник,08:00-23:00,595740,вторник,08:00-23:00,595741,среда,08:00-23:00,595742,четверг,08:00-23:00,595743,пятница,08:00-23:00,595744,суббота,08:00-23:00,595745,воскресенье,08:00-23:00,,функционирует,540,30,18,,смешанное освещение,заливное покрытие,,,нет,частично приспособлен,,Площадки спортивные универсальные в парках,Point,37.615178231241,55.834658905738,Feature,
37.801945554302,55.6874625401,Point,1251,4,1,e9b58a33-c8be-4a64-ab8b-90a5aedc7b65,38611812,1017153,100472,Природно-исторический парк «Кузьминки-Люблино»,Природно-исторический парк «Кузьминки-Люблино»,парк (озелененная городская территория),универсальная спортивная площадка №2,универсальная спортивная площадка,государственная региональная,региональная,Департамент природопользования и охраны окружающей среды города Москвы,Юго-Восточный административный округ,район Выхино-Жулебино,"Тополёвая аллея, дом 16",info@kuzpark.ru,kuzpark.ru,(495) 258-45-60,,,,,,,579791,понедельник,08:00-22:00,579792,вторник,08:00-22:00,579793,среда,08:00-22:00,579794,четверг,08:00-22:00,579795,пятница,08:00-22:00,579796,суббота,08:00-22:00,579797,воскресенье,08:00-22:00,,нет,,нет,,нет,нет,да,нет,нет,нет,нет,37.801945554044934,55.68746254025421,01.01,31.12,580234,понедельник,08:00-22:00,580235,вторник,08:00-22:00,580236,среда,08:00-22:00,580237,четверг,08:00-22:00,580238,пятница,08:00-22:00,580239,суббота,08:00-22:00,580240,воскресенье,08:00-22:00,,функционирует,288,18,16,,без дополнительного освещения,грунтовое покрытие,,,нет,не приспособлен,,Площадки спортивные универсальные в парках,Point,37.801945554302,55.6874625401,Feature,
37.700624214979,55.888694918018,Point,1251,4,1,2c48773d-dc88-4368-a7cf-c1d2be1adb53,38650961,1020192,100327,Джамгаровский парк,Джамгаровский парк,парк (озелененная городская территория),универсальная спортивная площадка №4,универсальная спортивная площадка,государственная региональная,региональная,Департамент культуры города Москвы,Северо-Восточный административный округ,Лосиноостровский район,"Стартовая улица, дом 10",info@bapark.ru,bapark.ru,(499) 184-34-22,,Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Бабушкинский»,1027739522030,,,,590578,понедельник,10:00-23:00,590579,вторник,10:00-23:00,590580,среда,10:00-23:00,590581,четверг,10:00-23:00,590582,пятница,10:00-23:00,590583,суббота,10:00-23:00,590584,воскресенье,10:00-23:00,,нет,,нет,,нет,нет,да,нет,нет,нет,нет,37.700624215426295,55.8886949178635,01.01,31.12,591021,понедельник,10:00-22:00,591022,вторник,10:00-22:00,591023,среда,10:00-22:00,591024,четверг,10:00-22:00,591025,пятница,10:00-22:00,591026,суббота,10:00-22:00,591027,воскресенье,10:00-22:00,,функционирует,250,25,10,,без дополнительного освещения,специальное покрытие,,,нет,не приспособлен,,Площадки спортивные универсальные в парках,Point,37.700624214979,55.888694918018,Feature,
37.699193509548,55.889380554432,Point,1251,4,1,694e1a33-005e-424a-a81a-2292a3cf55ee,38650962,1020193,100327,Джамгаровский парк,Джамгаровский парк,парк (озелененная городская территория),универсальная спортивная площадка №2,универсальная спортивная площадка,государственная региональная,региональная,Департамент культуры города Москвы,Северо-Восточный административный округ,Лосиноостровский район,"Стартовая улица, дом 10",info@bapark.ru,bapark.ru,(499) 184-34-22,,,,,,,590585,понедельник,10:00-23:00,590586,вторник,10:00-23:00,590587,среда,10:00-23:00,590588,четверг,10:00-23:00,590589,пятница,10:00-23:00,590590,суббота,10:00-23:00,590591,воскресенье,10:00-23:00,,нет,,нет,,нет,нет,да,нет,нет,нет,нет,37.699193509556196,55.889380554598425,01.01,31.12,591028,понедельник,10:00-22:00,591029,вторник,10:00-22:00,591030,среда,10:00-22:00,591031,четверг,10:00-22:00,591032,пятница,10:00-22:00,591033,суббота,10:00-22:00,591034,воскресенье,10:00-22:00,,функционирует,250,25,10,,без дополнительного освещения,специальное покрытие,,,нет,не приспособлен,,Площадки спортивные универсальные в парках,Point,37.699193509548,55.889380554432,Feature,
37.674907249517,55.620138034616,Point,1251,4,1,09be6553-1311-4cfc-ae17-8ad06ef0e41f,38692636,1021499,107524,"Государственное бюджетное учреждение культуры города Москвы «Государственный историко-архитектурный, художественный и ландшафтный музей-заповедник «Царицыно»",Музей-заповедник «Царицыно»,парк (озелененная городская территория),спортивная площадка баскетбольная,универсальная спортивная площадка,государственная региональная,региональная,Департамент культуры города Москвы,Южный административный округ,район Орехово-Борисово Северное,"Дольская улица, дом 1",gmz@tsaritsyno.net,www.tsaritsyno.net,(495) 321-63-66,,,,,,,595415,понедельник,06:00-23:00,595416,вторник,06:00-23:00,595417,среда,06:00-23:00,595418,четверг,06:00-23:00,595419,пятница,06:00-23:00,595420,суббота,06:00-23:00,595421,воскресенье,06:00-23:00,,нет,,нет,,нет,нет,нет,нет,нет,нет,нет,37.67490724916029,55.62013803446198,01.01,31.12,595858,понедельник,06:00-23:55,595859,вторник,06:00-23:55,595860,среда,06:00-23:55,595861,четверг,06:00-23:55,595862,пятница,06:00-23:55,595863,суббота,06:00-23:55,595864,воскресенье,06:00-23:55,,функционирует,150,30,5,,без дополнительного освещения,специальное покрытие,,,нет,не приспособлен,,Площадки спортивные универсальные в парках,Point,37.674907249517,55.620138034616,Feature,
37.503051187621,55.664953554902,Point,1251,4,1,d856a902-653a-456f-9915-6df740907a70,38605906,1014742,101163,парк (озелененная городская территория),парк (озелененная городская территория),парк (озелененная городская территория),универсальная спортивная площадка,универсальная спортивная площадка,государственная региональная,региональная,Департамент природопользования и охраны окружающей среды города Москвы,Западный административный округ,район Тропарёво-Никулино,"улица Лобачевского, владение 3",uoopt.zao@gmail.com,uooptzao.ru,(495) 605-85-62,,,,,,,577607,понедельник,07:00-23:00,577608,вторник,07:00-23:00,577609,среда,07:00-23:00,577610,четверг,07:00-23:00,577611,пятница,07:00-23:00,577612,суббота,07:00-23:00,577613,воскресенье,07:00-23:00,,нет,,нет,,нет,нет,нет,нет,нет,нет,нет,37.503051187731614,55.66495355510167,01.01,31.12,578050,понедельник,08:00-20:00,578051,вторник,08:00-20:00,578052,среда,08:00-20:00,578053,четверг,08:00-20:00,578054,пятница,08:00-20:00,578055,суббота,08:00-20:00,578056,воскресенье,08:00-20:00,,функционирует,143,13,11,,без дополнительного освещения,грунтовое покрытие,,,нет,не приспособлен,,Площадки спортивные универсальные в парках,Point,37.503051187621,55.664953554902,Feature,
37.806464452084,55.732456047003,Point,1251,4,1,208dc05e-f292-4dcc-b460-170194468994,4491491,1017487,106925,"Лесопарк «Кусково», Природный комплекс № 80","Лесопарк «Кусково», ПК № 80",парк (озелененная городская территория),универсальная спортивная площадка №1,универсальная спортивная площадка,государственная региональная,региональная,Департамент природопользования и охраны окружающей среды города Москвы,Восточный административный округ,район Вешняки,"улица Юности, дом 2, строение 1",ooptvao@gmail.com,,(495) 367-36-81,,,,,,,110864,понедельник,07:00-23:55,110865,вторник,07:00-23:55,110866,среда,07:00-23:55,110867,четверг,07:00-23:55,110868,пятница,07:00-23:55,110869,суббота,07:00-23:55,110870,воскресенье,07:00-23:55,,нет,,нет,,нет,нет,нет,нет,нет,нет,нет,37.80646445166533,55.732456046931006,01.12,31.03,111371,понедельник,07:00-23:55,111372,вторник,07:00-23:55,111373,среда,07:00-23:55,111374,четверг,07:00-23:55,111375,пятница,07:00-23:55,111376,суббота,07:00-23:55,111377,воскресенье,07:00-23:55,,функционирует,360,24,15,,без дополнительного освещения,специальное покрытие,,,нет,,,Площадки спортивные универсальные в парках,Point,37.806464452084,55.732456047003,Feature,
37.569200255026,55.899535578569,Point,1251,4,1,6ce86f29-c58c-46d9-a1e4-0628e50366cf,4491516,1017512,104232,Государственное автономное учреждение культуры города Москвы Лианозовский парк культуры и отдыха,Лианозовский парк культуры и отдыха,парк (озелененная городская территория),баскетбольная площадка,универсальная спортивная площадка,государственная региональная,региональная,Департамент культуры города Москвы,Северо-Восточный административный округ,район Лианозово,"Угличская улица, владение 13, строение 8",,liapark.ru/,(499) 908-35-00,,,,,,,110871,понедельник,07:00-23:00,110872,вторник,07:00-23:00,110873,среда,07:00-23:00,110874,четверг,07:00-23:00,110875,пятница,07:00-23:00,110876,суббота,07:00-23:00,110877,воскресенье,07:00-23:00,,да,,нет,,да,да,да,да,нет,да,да,37.5692002546107,55.89953557876057,01.01,31.12,111378,понедельник,07:00-23:00,111379,вторник,07:00-23:00,111380,среда,07:00-23:00,111381,четверг,07:00-23:00,111382,пятница,07:00-23:00,111383,суббота,07:00-23:00,111384,воскресенье,07:00-23:00,,функционирует,377,26,14.5,,освещение лампами накаливания,специальное покрытие,,,нет,не приспособлен,,Площадки спортивные универсальные в парках,Point,37.569200255026,55.899535578569,Feature,84d93366-89e2-41ef-bb44-6d138d489a82
37.569000228958,55.899764507928,Point,1251,4,1,6fca1010-ddc1-4769-a115-0eb5f7d923c3,4491530,1017513,104232,Государственное автономное учреждение культуры города Москвы Лианозовский парк культуры и отдыха,Лианозовский парк культуры и отдыха,парк (озелененная городская территория),волейбольная площадка,универсальная спортивная площадка,государственная региональная,региональная,Департамент культуры города Москвы,Северо-Восточный административный округ,район Лианозово,"Угличская улица, владение 13, строение 8",,liapark.ru/,(499) 908-35-00,,,,,,,110878,понедельник,07:00-23:00,110879,вторник,07:00-23:00,110881,среда,07:00-23:00,110883,четверг,07:00-23:00,110885,пятница,07:00-23:00,110887,суббота,07:00-23:00,110889,воскресенье,07:00-23:00,,да,,нет,,да,да,да,да,нет,да,да,37.569000228568775,55.8997645079903,01.01,31.12,111385,понедельник,07:00-23:00,111386,вторник,07:00-23:00,111388,среда,07:00-23:00,111390,четверг,07:00-23:00,111392,пятница,07:00-23:00,111394,суббота,07:00-23:00,111397,воскресенье,07:00-23:00,,функционирует,252,21,12,,смешанное освещение,специальное покрытие,,,нет,не приспособлен,,Площадки спортивные универсальные в парках,Point,37.569000228958,55.899764507928,Feature,8ece13eb-7b32-4ad9-8132-54f81822895b
37.563340124914,55.821011446703,Point,1251,4,1,9d717c3a-ef32-4399-b8ce-bdd157768f55,4491586,1017525,103472,Парк «Дубки»,Парк «Дубки»,парк (озелененная городская территория),универсальная спортивная площадка №2,универсальная спортивная площадка,государственная региональная,региональная,Департамент культуры города Москвы,Северный административный округ,Тимирязевский район,"улица Дубки, дом 6",Liapark@ya.ru,liapark.ru,(495) 908-35-00,,Государственное автономное учреждение культуры города Москвы «Лианозовский парк культуры и отдыха»,1027700304048,,,,110920,понедельник,07:00-23:00,110921,вторник,07:00-23:00,110922,среда,07:00-23:00,110923,четверг,07:00-23:00,110924,пятница,07:00-23:00,110925,суббота,07:00-23:00,110926,воскресенье,07:00-23:00,,нет,,нет,,нет,нет,нет,нет,нет,нет,нет,37.563340124520856,55.82101144664762,01.09,31.08,111427,понедельник,07:00-23:00,111428,вторник,07:00-23:00,111429,среда,07:00-23:00,111430,четверг,07:00-23:00,111431,пятница,07:00-23:00,111432,суббота,07:00-23:00,111433,воскресенье,07:00-23:00,,функционирует,140,14,10,,без дополнительного освещения,грунтовое покрытие,,,нет,не приспособлен,,Площадки спортивные универсальные в парках,Point,37.563340124914,55.821011446703,Feature,62dca5fb-ddf7-4fc7-8137-2bd1c6eb23bf
37.678546952655,55.885360524967,Point,1251,4,1,5cfd6f19-5014-482e-b312-720b074f00d5,4491814,1018886,104171,Зеленая зона поймы реки Яуза от улицы Широкая до проезда Дежнева,Зеленая зона поймы реки Яуза от улицы Широкая до проезда Дежнева,парк (озелененная городская территория),универсальная спортивная площадка №2,универсальная спортивная площадка,государственная региональная,региональная,Департамент культуры города Москвы,Северо-Восточный административный округ,район Южное Медведково,"Осташковская улица, дом 14, строение 3",info@bapark.ru,bapark.ru,(499) 184-34-22,,Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Бабушкинский»,1027739522030,,,,111046,понедельник,09:00-21:00,111047,вторник,09:00-21:00,111048,среда,09:00-21:00,111049,четверг,09:00-21:00,111050,пятница,09:00-21:00,111051,суббота,10:00-22:00,111053,воскресенье,10:00-22:00,,нет,,нет,,нет,нет,нет,нет,нет,нет,нет,37.6785469530454,55.88536052502355,01.12,31.03,111553,понедельник,09:00-21:00,111554,вторник,09:00-21:00,111555,среда,09:00-21:00,111556,четверг,09:00-21:00,111557,пятница,09:00-21:00,111558,суббота,10:00-22:00,111560,воскресенье,10:00-22:00,,функционирует,250,25,10,,без дополнительного освещения,специальное покрытие,,,нет,,,Площадки спортивные универсальные в парках,Point,37.678546952655,55.885360524967,Feature,
37.765677145498,55.797120225515,Point,1251,4,1,5d7ae928-f95d-4741-ac85-ad87fe701c9f,4712872,1016038,103548,Зона отдыха «Серебряно-Виноградные пруды»,Зона отдыха «Серебряно-Виноградные пруды»,парк (озелененная городская территория),универсальная спортивная площадка,универсальная спортивная площадка,государственная региональная,региональная,Департамент природопользования и охраны окружающей среды города Москвы,Восточный административный округ,район Измайлово,"Измайловский проезд, дом 3, корпус 1",info@moscow-vernisage.com,www.kremlin-izmailovo.com/,(495) 291-27-34,,,,,,,111613,понедельник,08:00-23:00,111614,вторник,08:00-23:00,111615,среда,08:00-23:00,111616,четверг,08:00-23:00,111617,пятница,08:00-23:00,111618,суббота,08:00-23:00,111619,воскресенье,08:00-23:00,,нет,,нет,,нет,нет,нет,нет,нет,нет,нет,37.76567714521443,55.79712022547425,01.12,31.03,112120,понедельник,08:00-23:00,112121,вторник,08:00-23:00,112122,среда,08:00-23:00,112123,четверг,08:00-23:00,112124,пятница,08:00-23:00,112125,суббота,08:00-23:00,112126,воскресенье,08:00-23:00,,функционирует,200,20,10,,освещение лампами накаливания,специальное покрытие,,,нет,,,Площадки спортивные универсальные в парках,Point,37.765677145498,55.797120225515,Feature,
